########################################################
x         M
11.860020006669284 3.156762187991268e-05
11.864988329443545 3.142734732039946e-05
11.869956652217802 3.1287687806917616e-05
11.87492497499206 3.11486406884762e-05
11.87989329776632 3.101020332525714e-05
11.884861620540578 3.087237308856711e-05
11.889829943314837 3.073514736079266e-05
11.894798266089095 3.059852353535282e-05
11.899766588863354 3.04624990166569e-05
11.904734911637613 3.0327071220058398e-05
11.909703234411872 3.019223757181078e-05
11.91467155718613 3.005799550902195e-05
11.919639879960387 2.9924342479610823e-05
11.924608202734648 2.9791275942261015e-05
11.929576525508908 2.9658793366380834e-05
11.934544848283164 2.9526892232055096e-05
11.939513171057424 2.9395570030005273e-05
11.944481493831685 2.9264824261542033e-05
11.949449816605942 2.913465243852405e-05
11.9544181393802 2.9005052083318267e-05
11.95938646215446 2.8876020728748937e-05
11.964354784928718 2.8747555918060498e-05
11.969323107702976 2.8619655204874732e-05
11.974291430477235 2.8492316153144907e-05
11.979259753251494 2.8365536337118476e-05
11.984228076025753 2.8239313341289718e-05
11.989196398800011 2.8113644760360113e-05
11.99416472157427 2.7988528199198085e-05
11.999133044348527 2.7863961272794207e-05
12.004101367122788 2.773994160622059e-05
12.009069689897046 2.7616466834592153e-05
12.014038012671303 2.749353460302175e-05
12.019006335445564 2.737114256658092e-05
12.023974658219824 2.724928839025864e-05
12.02894298099408 2.7127969748922202e-05
12.03391130376834 2.7007184327272806e-05
12.0388796265426 2.6886929819808987e-05
12.043847949316858 2.6767203930785825e-05
12.048816272091116 2.664800437417264e-05
12.053784594865377 2.652932887361375e-05
12.058752917639634 2.6411175162393228e-05
12.063721240413892 2.629354098338627e-05
12.068689563188151 2.6176424089029432e-05
12.07365788596241 2.605982224127321e-05
12.078626208736669 2.5943733211550413e-05
12.083594531510927 2.5828154780729704e-05
12.088562854285186 2.571308473908237e-05
12.093531177059443 2.559852088624173e-05
12.098499499833704 2.5484461031164283e-05
12.103467822607962 2.537090299209008e-05
12.10843614538222 2.525784459650858e-05
12.11340446815648 2.514528368111689e-05
12.11837279093074 2.5033218091782744e-05
12.123341113704996 2.4921645683507374e-05
12.128309436479256 2.4810564320385883e-05
12.133277759253517 2.4699971875574774e-05
12.138246082027774 2.458986623124785e-05
12.143214404802032 2.4480245278564345e-05
12.148182727576293 2.4371106917629397e-05
12.15315105035055 2.426244905745701e-05
12.158119373124809 2.4154269615935937e-05
12.163087695899067 2.40465665197893e-05
12.168056018673326 2.393933770454087e-05
12.173024341447585 2.3832581114477656e-05
12.177992664221843 2.3726294702614437e-05
12.182960986996102 2.3620476430656558e-05
12.18792930977036 2.3515124268965924e-05
12.19289763254462 2.341023619652254e-05
12.197865955318878 2.3305810200892854e-05
12.202834278093135 2.320184427818952e-05
12.207802600867396 2.309833643303948e-05
12.212770923641656 2.29952846785494e-05
12.217739246415912 2.2892687036266332e-05
12.222707569190172 2.2790541536148695e-05
12.227675891964433 2.2688846216525468e-05
12.23264421473869 2.2587599124066028e-05
12.237612537512948 2.2486798313745165e-05
12.242580860287209 2.2386441848805118e-05
12.247549183061466 2.228652780072686e-05
12.252517505835725 2.218705424919149e-05
12.257485828609983 2.208801928204834e-05
12.262454151384242 2.1989420995281136e-05
12.2674224741585 2.1891257492973972e-05
12.27239079693276 2.1793526887277267e-05
12.277359119707018 2.1696227298375383e-05
12.282327442481275 2.1599356854454123e-05
12.287295765255536 2.1502913691663963e-05
12.292264088029794 2.1406895954091647e-05
12.297232410804051 2.131130179372421e-05
12.302200733578312 2.1216129370416704e-05
12.307169056352572 2.1121376851861887e-05
12.312137379126828 2.102704241355423e-05
12.317105701901088 2.093312423875991e-05
12.322074024675349 2.0839620518484904e-05
12.327042347449606 2.0746529451439377e-05
12.332010670223864 2.0653849244011804e-05
12.336978992998125 2.0561578110230418e-05
12.341947315772382 2.0469714271737436e-05
12.34691563854664 2.037825595775338e-05
12.3518839613209 2.0287201405046128e-05
12.356852284095158 2.0196548857903263e-05
12.361820606869417 2.0106296568096087e-05
12.366788929643675 2.0016442794849892e-05
12.371757252417934 1.9926985804816252e-05
12.376725575192191 1.9837923872036995e-05
12.381693897966452 1.974925527791779e-05
12.38666222074071 1.9660978311195172e-05
12.391630543514967 1.9573091267906912e-05
12.396598866289228 1.9485592451362556e-05
12.401567189063488 1.9398480172109627e-05
12.406535511837744 1.9311752747909525e-05
12.411503834612004 1.9225408503700335e-05
12.416472157386265 1.9139445771575385e-05
12.421440480160522 1.905386289074472e-05
12.42640880293478 1.8968658207512022e-05
12.43137712570904 1.8883830075240936e-05
12.436345448483298 1.8799376854330413e-05
12.441313771257557 1.8715296912180006e-05
12.446282094031815 1.863158862316377e-05
12.451250416806074 1.8548250368601705e-05
12.456218739580333 1.846528053672827e-05
12.461187062354592 1.8382677522666996e-05
12.46615538512885 1.8300439728398758e-05
12.471123707903107 1.821856556273488e-05
12.476092030677368 1.813705344128792e-05
12.481060353451626 1.8055901786443858e-05
12.486028676225883 1.797510902733386e-05
12.490996999000144 1.7894673599806208e-05
12.495965321774404 1.7814593946397316e-05
12.50093364454866 1.773486851630573e-05
12.50590196732292 1.7655495765361658e-05
12.51087029009718 1.7576474156002123e-05
12.515838612871438 1.749780215724191e-05
12.520806935645696 1.7419478244646542e-05
12.525775258419957 1.7341500900304e-05
12.530743581194214 1.7263868612800035e-05
12.535711903968473 1.718657987718714e-05
12.540680226742731 1.710963319496096e-05
12.54564854951699 1.7033027074032924e-05
12.550616872291249 1.6956760028701458e-05
12.555585195065508 1.6880830579626667e-05
12.560553517839766 1.6805237253804625e-05
12.565521840614023 1.672997858453888e-05
12.570490163388284 1.665505311141669e-05
12.575458486162542 1.658045938027908e-05
12.5804268089368 1.6506195943198483e-05
12.58539513171106 1.6432261358452033e-05
12.59036345448532 1.635865419049214e-05
12.595331777259576 1.628537300992568e-05
12.600300100033836 1.621241639348397e-05
12.605268422808097 1.613978292400057e-05
12.610236745582354 1.606747119038326e-05
12.615205068356612 1.5995479787589732e-05
12.620173391130873 1.5923807316602726e-05
12.62514171390513 1.5852452384403728e-05
12.630110036679389 1.5781413603948478e-05
12.635078359453647 1.5710689594142027e-05
12.640046682227906 1.564027897981324e-05
12.645015005002165 1.5570180391691742e-05
12.649983327776424 1.55003924663798e-05
12.654951650550682 1.5430913846331862e-05
12.65991997332494 1.5361743179826667e-05
12.6648882960992 1.5292879120945507e-05
12.669856618873458 1.5224320329545382e-05
12.674824941647715 1.5156065471236228e-05
12.679793264421976 1.508811321735759e-05
12.684761587196236 1.5020462244952488e-05
12.689729909970492 1.495311123674587e-05
12.694698232744752 1.4886058881118593e-05
12.699666555519013 1.4819303872084401e-05
12.70463487829327 1.4752844909268225e-05
12.709603201067528 1.4686680697879864e-05
12.714571523841787 1.4620809948691572e-05
12.719539846616046 1.4555231378015548e-05
12.724508169390305 1.4489943707679384e-05
12.729476492164563 1.442494566500472e-05
12.734444814938822 1.4360235982781642e-05
12.73941313771308 1.4295813399248194e-05
12.74438146048734 1.4231676658065364e-05
12.749349783261598 1.416782450829639e-05
12.754318106035855 1.4104255704382799e-05
12.759286428810116 1.4040969006121602e-05
12.764254751584376 1.3977963178644159e-05
12.769223074358631 1.3915236992391794e-05
12.774191397132892 1.3852789223096214e-05
12.779159719907152 1.379061865175378e-05
12.784128042681408 1.3728724064606842e-05
12.789096365455668 1.3667104253118563e-05
12.794064688229929 1.3605758013954246e-05
12.799033011004186 1.3544684148956355e-05
12.804001333778444 1.348388146512529e-05
12.808969656552703 1.3423348774595191e-05
12.813937979326962 1.3363084894614632e-05
12.81890630210122 1.3303088647524337e-05
12.82387462487548 1.3243358860734541e-05
12.828842947649738 1.3183894366706028e-05
12.833811270423997 1.312469400292654e-05
12.838779593198256 1.306575661189062e-05
12.843747915972514 1.3007081041079837e-05
12.848716238746771 1.2948666142938794e-05
12.853684561521032 1.2890510774857172e-05
12.858652884295292 1.2832613799147244e-05
12.863621207069547 1.2774974083022743e-05
12.868589529843808 1.2717590498581156e-05
12.873557852618069 1.2660461922779246e-05
12.878526175392324 1.2603587237414314e-05
12.883494498166584 1.2546965329105242e-05
12.888462820940845 1.2490595089269858e-05
12.893431143715102 1.2434475414105883e-05
12.89839946648936 1.2378605204570216e-05
12.90336778926362 1.232298336635965e-05
12.908336112037878 1.2267608809890054e-05
12.913304434812137 1.2212480450277437e-05
12.918272757586395 1.2157597207316695e-05
12.923241080360654 1.210295800546357e-05
12.928209403134913 1.2048561773813907e-05
12.933177725909172 1.1994407446083987e-05
12.93814604868343 1.1940493960591635e-05
12.943114371457687 1.1886820260236335e-05
12.948082694231948 1.1833385292480128e-05
12.953051017006208 1.178018800932867e-05
12.958019339780463 1.1727227367311191e-05
12.962987662554724 1.1674502327462223e-05
12.967955985328985 1.1622011855302006e-05
12.97292430810324 1.1569754920817362e-05
12.9778926308775 1.151773049844488e-05
12.98286095365176 1.1465937567048501e-05
12.987829276426018 1.1414375109903675e-05
12.992797599200276 1.1363042114678282e-05
12.997765921974535 1.1311937573412181e-05
13.002734244748794 1.1261060482502229e-05
13.007702567523053 1.121040984267968e-05
13.012670890297311 1.1159984658995815e-05
13.01763921307157 1.110978394080052e-05
13.022607535845829 1.105980670172621e-05
13.027575858620088 1.1010051959668511e-05
13.032544181394346 1.0960518736768528e-05
13.037512504168603 1.091120605939576e-05
13.042480826942864 1.0862112958128764e-05
13.047449149717124 1.0813238467738293e-05
13.05241747249138 1.0764581627169256e-05
13.05738579526564 1.071614147952303e-05
13.0623541180399 1.0667917072040101e-05
13.067322440814158 1.0619907456082485e-05
13.072290763588416 1.0572111687115566e-05
13.077259086362677 1.0524528824692e-05
13.082227409136934 1.047715793243362e-05
13.087195731911192 1.042999807801328e-05
13.092164054685451 1.038304833314085e-05
13.09713237745971 1.0336307773541655e-05
13.102100700233969 1.0289775478943324e-05
13.107069023008227 1.024345053305657e-05
13.112037345782486 1.019733202355918e-05
13.117005668556745 1.0151419042079817e-05
13.121973991331004 1.0105710684178911e-05
13.126942314105262 1.0060206049334596e-05
13.13191063687952 1.0014904240925715e-05
13.13687895965378 9.969804366213233e-06
13.14184728242804 9.92490553632603e-06
13.146815605202296 9.880206866243496e-06
13.151783927976556 9.835707474779001e-06
13.156752250750817 9.791406484564864e-06
13.161720573525074 9.74730302203449e-06
13.166688896299332 9.703396217406923e-06
13.171657219073593 9.659685204671558e-06
13.17662554184785 9.616169121570324e-06
13.181593864622108 9.57284710958435e-06
13.186562187396367 9.529718313915874e-06
13.191530510170626 9.48678188347253e-06
13.196498832944885 9.444036970853172e-06
13.201467155719143 9.401482732331212e-06
13.206435478493402 9.35911832783815e-06
13.21140380126766 9.31694292095005e-06
13.21637212404192 9.27495567887075e-06
13.221340446816178 9.233155772416372e-06
13.226308769590435 9.191542376000034e-06
13.231277092364696 9.150114667617719e-06
13.236245415138956 9.108871828831044e-06
13.241213737913212 9.06781304475378e-06
13.246182060687472 9.026937504036086e-06
13.251150383461733 8.986244398849245e-06
13.25611870623599 8.945732924871525e-06
13.261087029010248 8.90540228127201e-06
13.266055351784509 8.865251670696845e-06
13.271023674558766 8.825280299254052e-06
13.275991997333024 8.785487376498573e-06
13.280960320107283 8.745872115418106e-06
13.285928642881542 8.70643373241839e-06
13.2908969656558 8.667171447307528e-06
13.29586528843006 8.62808448328361e-06
13.300833611204318 8.589172066918131e-06
13.305801933978575 8.550433428143307e-06
13.310770256752836 8.511867800237139e-06
13.315738579527094 8.47347441980816e-06
13.320706902301351 8.435252526783465e-06
13.325675225075612 8.397201364392289e-06
13.330643547849872 8.359320179153688e-06
13.335611870624128 8.321608220860826e-06
13.340580193398388 8.284064742569442e-06
13.345548516172649 8.246689000581004e-06
13.350516838946906 8.209480254431142e-06
13.355485161721164 8.172437766874988e-06
13.360453484495425 8.13556080387358e-06
13.365421807269682 8.098848634579602e-06
13.37039013004394 8.062300531325342e-06
13.3753584528182 8.025915769607285e-06
13.380326775592458 7.989693628073468e-06
13.385295098366717 7.953633388510502e-06
13.390263421140975 7.917734335829394e-06
13.395231743915234 7.881995758052612e-06
13.400200066689491 7.846416946300494e-06
13.405168389463752 7.810997194778464e-06
13.41013671223801 7.775735800763833e-06
13.415105035012267 7.740632064592155e-06
13.420073357786528 7.705685289644423e-06
13.425041680560788 7.67089478233472e-06
13.430010003335044 7.636259852096178e-06
13.434978326109304 7.601779811368814e-06
13.439946648883565 7.567453975586588e-06
13.444914971657822 7.533281663164433e-06
13.44988329443208 7.4992621954853945e-06
13.45485161720634 7.465394896888666e-06
13.459819939980598 7.431679094655926e-06
13.464788262754857 7.398114118999774e-06
13.469756585529115 7.3646993030503515e-06
13.474724908303374 7.331433982843196e-06
13.479693231077633 7.298317497307533e-06
13.484661553851891 7.265349188252219e-06
13.48962987662615 7.232528400355312e-06
13.494598199400407 7.199854481150886e-06
13.499566522174668 7.167326781016112e-06
13.504534844948926 7.134944653160962e-06
13.509503167723183 7.102707453613841e-06
13.514471490497444 7.0706145412114895e-06
13.519439813271704 7.038665277586198e-06
13.52440813604596 7.0068590271531735e-06
13.52937645882022 6.9751951570998904e-06
13.53434478159448 6.943673037373375e-06
13.539313104368738 6.912292040668306e-06
13.544281427142996 6.88105154241624e-06
13.549249749917257 6.849950920772691e-06
13.554218072691514 6.818989556606264e-06
13.559186395465773 6.7881668334865534e-06
13.564154718240031 6.7574821376730464e-06
13.56912304101429 6.726934858103371e-06
13.574091363788549 6.696524386381204e-06
13.579059686562807 6.666250116766414e-06
13.584028009337066 6.636111446162038e-06
13.588996332111323 6.6061077741040205e-06
13.593964654885584 6.57623850274908e-06
13.598932977659842 6.5465030368644635e-06
13.6039013004341 6.516900783815963e-06
13.60886962320836 6.487431153557062e-06
13.61383794598262 6.4580935586182356e-06
13.618806268756876 6.428887414094748e-06
13.623774591531136 6.399812137637077e-06
13.628742914305397 6.3708671494388855e-06
13.633711237079654 6.3420518722267945e-06
13.638679559853912 6.3133657312492774e-06
13.643647882628173 6.284808154265291e-06
13.64861620540243 6.2563785715349464e-06
13.653584528176689 6.228076415806704e-06
13.658552850950947 6.199901122309053e-06
13.663521173725206 6.171852128737772e-06
13.668489496499465 6.1439288752465065e-06
13.673457819273724 6.116130804435927e-06
13.678426142047982 6.088457361343501e-06
13.68339446482224 6.060907993432457e-06
13.6883627875965 6.033482150581833e-06
13.693331110370758 6.0061792850757725e-06
13.698299433145015 5.9789988515937625e-06
13.703267755919276 5.9519403071994715e-06
13.708236078693536 5.925003111331466e-06
13.713204401467792 5.898186725792084e-06
13.718172724242052 5.871490614738157e-06
13.723141047016313 5.844914244670287e-06
13.72810936979057 5.818457084423037e-06
13.733077692564828 5.79211860515448e-06
13.738046015339089 5.765898280337191e-06
13.743014338113346 5.7397955857469315e-06
13.747982660887605 5.713809999454316e-06
13.752950983661863 5.687941001813328e-06
13.757919306436122 5.6621880754527025e-06
13.76288762921038 5.636550705265798e-06
13.76785595198464 5.611028378400455e-06
13.772824274758898 5.5856205842500675e-06
13.777792597533155 5.560326814442966e-06
13.782760920307416 5.535146562833632e-06
13.787729243081674 5.510079325493037e-06
13.792697565855931 5.485124600698423e-06
13.797665888630192 5.46028188892462e-06
13.802634211404452 5.43555069283402e-06
13.807602534178708 5.410930517267443e-06
13.812570856952968 5.386420869234749e-06
13.817539179727229 5.362021257905525e-06
13.822507502501486 5.337731194599522e-06
13.827475825275744 5.313550192777538e-06
13.832444148050005 5.2894777680327875e-06
13.837412470824262 5.265513438080251e-06
13.84238079359852 5.241656722749436e-06
13.84734911637278 5.217907143973575e-06
13.852317439147038 5.194264225781561e-06
13.857285761921297 5.1707274942888385e-06
13.862254084695556 5.1472964776878124e-06
13.867222407469814 5.123970706239563e-06
13.872190730244071 5.100749712264683e-06
13.877159053018332 5.077633030134214e-06
13.88212737579259 5.054620196261336e-06
13.887095698566847 5.03171074909151e-06
13.892064021341108 5.0089042290951925e-06
13.897032344115368 4.986200178758239e-06
13.902000666889624 4.963598142572536e-06
13.906968989663884 4.941097667029191e-06
13.911937312438145 4.918698300607845e-06
13.916905635212402 4.896399593769925e-06
13.92187395798666 4.8742010989486805e-06
13.92684228076092 4.852102370541483e-06
13.931810603535178 4.830102964901428e-06
13.936778926309437 4.8082024403277665e-06
13.941747249083695 4.786400357059263e-06
13.946715571857954 4.764696277264263e-06
13.951683894632213 4.743089765033386e-06
13.956652217406472 4.721580386370533e-06
13.96162054018073 4.700167709184961e-06
13.966588862954987 4.678851303283393e-06
13.971557185729248 4.657630740361136e-06
13.976525508503508 4.636505593994178e-06
13.981493831277763 4.615475439631432e-06
13.986462154052024 4.594539854586073e-06
13.991430476826284 4.573698418028203e-06
13.99639879960054 4.552950710975802e-06
14.0013671223748 4.532296316287597e-06
14.00633544514906 4.511734818655292e-06
14.011303767923318 4.491265804594372e-06
14.016272090697576 4.470888862437532e-06
14.021240413471835 4.450603582326462e-06
14.026208736246094 4.430409556203621e-06
14.031177059020353 4.410306377804885e-06
14.036145381794611 4.390293642651538e-06
14.04111370456887 4.370370948042998e-06
14.046082027343129 4.350537893048244e-06
14.051050350117388 4.330794078499333e-06
14.056018672891646 4.311139106982846e-06
14.060986995665903 4.291572582832317e-06
14.065955318440164 4.27209411212164e-06
14.070923641214424 4.252703302656298e-06
14.07589196398868 4.233399763966792e-06
14.08086028676294 4.214183107300637e-06
14.0858286095372 4.195052945615299e-06
14.090796932311456 4.176008893570417e-06
14.095765255085716 4.1570505675208595e-06
14.100733577859977 4.138177585508921e-06
14.105701900634234 4.11938956725768e-06
14.110670223408492 4.100686134162851e-06
14.115638546182751 4.082066909286264e-06
14.12060686895701 4.063531517348415e-06
14.125575191731269 4.045079584720999e-06
14.130543514505527 4.026710739420464e-06
14.135511837279786 4.008424611099952e-06
14.140480160054045 3.990220831042942e-06
14.145448482828304 3.972099032156131e-06
14.150416805602562 3.954058848961792e-06
14.15538512837682 3.936099917591654e-06
14.16035345115108 3.9182218757790855e-06
14.16532177392534 3.90042436285264e-06
14.170290096699595 3.882707019729432e-06
14.175258419473856 3.865069488907274e-06
14.180226742248117 3.847511414458903e-06
14.185195065022372 3.830032442024365e-06
14.190163387796632 3.8126322188045533e-06
14.195131710570893 3.7953103935545675e-06
14.20010003334515 3.778066616576743e-06
14.205068356119408 3.760900539714007e-06
14.210036678893667 3.7438118163430858e-06
14.215005001667926 3.726800101368265e-06
14.219973324442185 3.709865051214169e-06
14.224941647216443 3.693006323819813e-06
14.229909969990702 3.67622357863122e-06
14.23487829276496 3.6595164765957732e-06
14.23984661553922 3.6428846801551157e-06
14.244814938313478 3.6263278532386965e-06
14.249783261087735 3.6098456612577865e-06
14.254751583861996 3.593437771098438e-06
14.259719906636256 3.5771038511153834e-06
14.264688229410512 3.560843571125605e-06
14.269656552184772 3.544656602402331e-06
14.274624874959033 3.5285426176678983e-06
14.27959319773329 3.5125012910882443e-06
14.284561520507548 3.4965322982663766e-06
14.289529843281809 3.4806353162361087e-06
14.294498166056066 3.4648100234555236e-06
14.299466488830324 3.4490560998015242e-06
14.304434811604583 3.4333732265630983e-06
14.309403134378842 3.4177610864352138e-06
14.3143714571531 3.402219363512978e-06
14.31933977992736 3.3867477432853944e-06
14.324308102701618 3.3713459126292243e-06
14.329276425475877 3.3560135598031646e-06
14.334244748250136 3.340750374441651e-06
14.339213071024394 3.3255560475490517e-06
14.344181393798651 3.31043027149355e-06
14.349149716572912 3.2953727400011266e-06
14.354118039347172 3.2803831481501466e-06
14.359086362121428 3.265461192364948e-06
14.364054684895688 3.250606570410112e-06
14.369023007669949 3.2358189813848678e-06
14.373991330444206 3.2210981257169543e-06
14.378959653218464 3.2064437051572584e-06
14.383927975992725 3.1918554227735695e-06
14.388896298766982 3.1773329829452588e-06
14.39386462154124 3.1628760913573276e-06
14.3988329443155 3.1484844549948607e-06
14.403801267089758 3.134157782137219e-06
14.408769589864017 3.119895782352685e-06
14.413737912638275 3.1056981664924545e-06
14.418706235412534 3.091564646685493e-06
14.423674558186791 3.077494936332572e-06
14.428642880961052 3.0634887501009282e-06
14.43361120373531 3.0495458039189287e-06
14.438579526509567 3.0356658149701677e-06
14.443547849283828 3.0218485016883313e-06
14.448516172058088 3.0080935837516216e-06
14.453484494832344 2.9944007820773076e-06
14.458452817606604 2.9807698188164562e-06
14.463421140380865 2.9672004173484383e-06
14.468389463155122 2.953692302275621e-06
14.47335778592938 2.9402451994180184e-06
14.47832610870364 2.9268588358080654e-06
14.483294431477898 2.9135329396852203e-06
14.488262754252156 2.9002672404907672e-06
14.493231077026415 2.887061468862645e-06
14.498199399800674 2.873915356629886e-06
14.503167722574933 2.8608286368081926e-06
14.508136045349191 2.8478010435938393e-06
14.51310436812345 2.8348323123590757e-06
14.518072690897707 2.821922179646988e-06
14.523041013671968 2.809070383166212e-06
14.528009336446226 2.7962766617858015e-06
14.532977659220483 2.7835407555304085e-06
14.537945981994744 2.7708624055752564e-06
14.542914304769004 2.7582413542407013e-06
14.54788262754326 2.7456773449878227e-06
14.55285095031752 2.733170122412925e-06
14.55781927309178 2.7207194322428154e-06
14.562787595866038 2.708325021330056e-06
14.567755918640296 2.695986637647799e-06
14.572724241414557 2.683704030284817e-06
14.577692564188814 2.6714769494409356e-06
14.582660886963072 2.6593051464219134e-06
14.587629209737331 2.6471883736347444e-06
14.59259753251159 2.635126384583061e-06
14.597565855285849 2.623118933861752e-06
14.602534178060107 2.6111657771528263e-06
14.607502500834366 2.5992666712203164e-06
14.612470823608623 2.587421373905619e-06
14.617439146382884 2.5756296441230196e-06
14.622407469157142 2.5638912418544085e-06
14.6273757919314 2.55220592814543e-06
14.63234411470566 2.5405734651001164e-06
14.63731243747992 2.528993615876696e-06
14.642280760254176 2.517466144682966e-06
14.647249083028436 2.5059908167714322e-06
14.652217405802697 2.4945673984348548e-06
14.657185728576954 2.4831956570020566e-06
14.662154051351212 2.471875360832754e-06
14.667122374125473 2.4606062793135837e-06
14.67209069689973 2.4493881828535084e-06
14.677059019673989 2.438220842879116e-06
14.682027342448247 2.4271040318302163e-06
14.686995665222506 2.416037523155897e-06
14.691963987996765 2.405021091309318e-06
14.696932310771023 2.394054511744085e-06
14.701900633545282 2.3831375609093055e-06
14.70686895631954 2.3722700162454106e-06
14.7118372790938 2.361451656180107e-06
14.716805601868058 2.350682260123616e-06
14.721773924642315 2.339961608464671e-06
14.726742247416576 2.3292894825660285e-06
14.731710570190836 2.318665664760525e-06
14.736678892965092 2.3080899383463764e-06
14.741647215739352 2.297562087583407e-06
14.746615538513613 2.287081897688594e-06
14.75158386128787 2.276649154831775e-06
14.756552184062128 2.266263646131944e-06
14.761520506836389 2.2559251596524214e-06
14.766488829610646 2.245633484397418e-06
14.771457152384905 2.235388410307315e-06
14.776425475159163 2.225189728254951e-06
14.781393797933422 2.215037230041357e-06
14.78636212070768 2.204930708391819e-06
14.79133044348194 2.194869956951794e-06
14.796298766256198 2.184854770282738e-06
14.801267089030455 2.1748849438583555e-06
14.806235411804716 2.1649602740602436e-06
14.811203734578974 2.1550805581744065e-06
14.816172057353231 2.1452455943868863e-06
14.821140380127492 2.135455181779708e-06
14.826108702901752 2.1257091203276864e-06
14.831077025676008 2.116007210893601e-06
14.836045348450268 2.1063492552249327e-06
14.841013671224529 2.096735055949786e-06
14.845981993998786 2.0871644165729735e-06
14.850950316773044 2.077637141472186e-06
14.855918639547305 2.068153035894249e-06
14.860886962321562 2.058711905951315e-06
14.86585528509582 2.0493135586170456e-06
14.87082360787008 2.039957801722687e-06
14.875791930644338 2.0306444439535533e-06
14.880760253418597 2.0213732948450193e-06
14.885728576192855 2.0121441647792194e-06
14.890696898967114 2.0029568649807455e-06
14.895665221741371 1.9938112075134455e-06
14.900633544515632 1.9847070052765666e-06
14.90560186728989 1.975644072000926e-06
14.910570190064147 1.9666222222455374e-06
14.915538512838408 1.9576412713939622e-06
14.920506835612668 1.9487010356503347e-06
14.925475158386924 1.9398013320362566e-06
14.930443481161184 1.9309419783868053e-06
14.935411803935445 1.922122793347184e-06
14.940380126709702 1.9133435963692184e-06
14.94534844948396 1.9046042077074623e-06
14.95031677225822 1.8959044484162533e-06
14.955285095032478 1.8872441403455108e-06
14.960253417806737 1.8786231061378928e-06
14.965221740580995 1.8700411692249097e-06
14.970190063355254 1.8614981538235122e-06
14.975158386129513 1.8529938849328225e-06
14.980126708903772 1.8445281883305477e-06
14.98509503167803 1.8361008905695745e-06
14.990063354452287 1.8277118189745971e-06
14.995031677226548 1.8193608016386524e-06
15.0 1.811047667420358e-06
15.05006712922538 1.7293504871147738e-06
15.100301372946015 1.6510590533075771e-06
15.150703288958114 1.5760442376780108e-06
15.20127343691969 1.5041812524907371e-06
15.252012378356795 1.4353495302617223e-06
15.302920676669748 1.369432602564532e-06
15.353998897139386 1.3063179812954675e-06
15.405247606933347 1.2458970425970903e-06
15.456667375112367 1.1880649134220558e-06
15.508258772636598 1.132720360703831e-06
15.560022372371948 1.0797656831007376e-06
15.611958749096436 1.02910660527627e-06
15.664068479506588 9.806521746821276e-07
15.716352142223831 9.343146608066086e-07
15.76881031780092 8.900094568528305e-07
15.821443588728377 8.476549838103946e-07
15.87425253944097 8.071725968836163e-07
15.927237756324203 7.684864942396592e-07
15.980399827720818 7.31523628039573e-07
16.033739343937334 6.962136177149513e-07
16.087256897250597 6.624886654533596e-07
16.140953081914365 6.302834738550151e-07
16.194828494165897 5.995351657232963e-07
16.24888373223258 5.701832059521858e-07
16.303119396338573 5.421693254730544e-07
16.35753608871146 5.154374472235535e-07
16.412134413588948 4.899336141015993e-07
16.466914977225578 4.656059188672457e-07
16.521878387899452 4.424044359555472e-07
16.577025255918983 4.202811551635437e-07
16.632356193629683 3.9918991717481233e-07
16.687871815420948 3.7908635088504893e-07
16.743572737732897 3.59927812492382e-07
16.799459579063203 3.416733263164553e-07
16.85553295997397 3.2428352731046767e-07
16.911793503098615 3.0772060523059654e-07
16.968241833148785 2.9194825042756166e-07
17.024878576921303 2.769316012253846e-07
17.08170436330511 2.6263719285263894e-07
17.138719823288266 2.4903290789188335e-07
17.195925589964943 2.3608792821326912e-07
17.253322298542464 2.23772688358686e-07
17.31091058634835 2.1205883034313056e-07
17.368691092837395 2.009191598403772e-07
17.42666445959878 1.9032760372044234e-07
17.484831330363182 1.802591689066936e-07
17.54319235100993 1.70689902520853e-07
17.60174816957418 1.615968532845827e-07
17.66049943625409 1.5295803414676043e-07
17.719446803418066 1.4475238610592242e-07
17.778590925611997 1.3695974319790348e-07
17.837932459566517 1.2956079861900918e-07
17.897472064204297 1.2253707195558332e-07
17.957210400647373 1.1587087749131227e-07
18.01714813222448 1.0954529356392227e-07
18.077285924478403 1.0354413294357697e-07
18.1376244451734 9.785191420560519e-08
18.198164364302595 9.245383407067894e-08
18.25890635409541 8.733574068611244e-08
18.31985108902505 8.248410782228723e-08
18.380999245815985 7.788600995880843e-08
18.44235150345144 7.352909823537565e-08
18.503908543180987 6.940157724289161e-08
18.565671048528056 6.549218263075075e-08
18.62763970529756 6.179015950674757e-08
18.68981520158349 5.8285241606536414e-08
18.752198227776564 5.496763120999592e-08
18.814789476571896 5.1827979782345474e-08
18.877589642976687 4.885736931835195e-08
18.940599424317927 4.604729436836936e-08
19.00381952025016 4.338964472548371e-08
19.067250632763237 4.087668875342954e-08
19.13089346619012 3.8501057335454485e-08
19.194748727214694 3.625572842473206e-08
19.25881712487964 3.4134012177355236e-08
19.32309937059426 3.212953664944216e-08
19.38759617814242 3.0236234040254204e-08
19.45230826369045 2.8448327463733065e-08
19.517236345795126 2.6760318231227433e-08
19.58238114541161 2.516697362866542e-08
19.647743385901475 2.366331517180427e-08
19.713323793040743 2.2244607323629685e-08
19.779123095027938 2.0906346658377673e-08
19.84514202249217 1.9644251457063056e-08
19.911381308501245 1.8454251719785433e-08
